,Review Id,User Name,Review,Rating,Date of Review,reviewCreatedVersion,Sentiment
163,90ba0432-8b47-4b1d-a984-465b0ae9a7b9,Jenna Koskela,"Yes, this is a really sensible application and purchase.",5,01-06-2021,4.2.4,1
164,96c7f6c6-48fd-4968-9e5d-fc98d8746002,Tero Pitkänen,I waited 2 weeks for ambulance.,5,30-05-2021,4.2.13,0
165,11037b08-2980-42f1-b39d-2a76515f684b,Kalle Latosaari,It was good when I was at somteqoyk and and and www MXS Fi psdka firma kire koneelle kire,1,28-05-2021,4.2.13,1
166,7e1adfb7-fc8d-4a08-98b4-0ffd7647d539,Heikki Hartlin,"Most important number 9/10 This is definitely the most important number and this number tells where you are, i.e. it shows where you are, it is the easiest emergency where you are in Finland",3,26-05-2021,4.2.13,1
167,079aa373-eacd-41fd-a85e-6b9c5cb005fb,Tony Teperi,Fast and accurate Gives a safe feeling. Easy to use. I have used it once and found it to be good,5,12-05-2021,4.2.4,1
168,23aac558-d895-4dbb-b3bf-2a03ccbbc3c1,Juhani Hares,"The application has reported major emergencies in the nearby area and told me, for example, about encroachment of the route and such.",5,08-05-2021,4.2.13,0
169,7a86b5a5-47c8-4297-983c-8d8ffa613681,Jani,"An important application, it works perfectly on its own. It has been used and help arrived",4,05-05-2021,4.2.13,1
170,aaa47aa9-6825-4e1a-8119-b86bb6bcfcd0,Jan Valek,"Good as an idea, but it doesn't work. You cannot call from the application at all. Pressing the 12-button does nothing.",5,21-04-2021,4.2.13,1
171,bacc82e8-53ec-48a1-a1cd-e476747cc8bb,Laura Ahoranta,From time to time the location gets stuck... And can only be fixed by reinstalling,1,15-04-2021,4.2.4,-1
172,dd924efb-22e1-4fcd-9b8e-2f03f10a4d16,Kimmo Mäntynen,If there's a problem,3,15-04-2021,4.2.4,-1
173,24ba8ed0-f22c-4cf4-8a31-fd763d07e1f5,Aleksi Hänninen,I deleted it!!! I read that this setup tracks you!!! So it's an invasion of privacy!!!,5,12-04-2021,4.2.4,0
174,03d5f779-ce80-4bd9-aa65-ebb8c0419c71,Karo Koivisto,EXCELLENT,1,08-04-2021,4.2.4,1
175,4d0b53ea-09ca-4fa9-8071-b27997e61cb8,Maija Aalto,Goes to Skype even though I don't have it downloaded on my phone. I can't call the cage👎I would have needed a couple of times.,5,07-04-2021,4.2.4,0
176,b7f78333-0d12-4961-9bfc-c15e8dba5a00,Kata P,"After the latest update, the positioning stopped working. It used to work fine.",1,04-04-2021,4.2.4,0
177,f01f9ed1-0f99-40de-bf63-1c651dc092f8,Keijo Airaksinen,The app gets my location when I don't even use it.,1,01-04-2021,4.2.4,0
178,94150c8e-1a51-49a5-bfa0-540c6d9d6f34,john doe,Positioning very bad,1,01-04-2021,4.2.4,-1
179,1192699b-3c15-4855-ad98-122dd8573307,KJV,Good,2,28-03-2021,4.2.2,1
180,203ee91d-ddab-4440-9d1d-71bee57f64e4,erkki holappa,"Other than that, it's a good app but the notifications are incredibly lagging.",5,24-03-2021,4.2.2,-1
181,8dffbda7-ae5e-41fa-83a7-1cd94377b453,Tuomo Karonen,This app is safe,4,23-03-2021,4.2.2,1
182,8d841b6d-0a33-473f-9bfd-9ed1222c3573,Anneli Turpeinen,This is important if I'm going to die,5,23-03-2021,4.2.2,-1
183,ee7dd54f-47c4-47b8-8be8-80cdd8e5fa8a,Saara Kostama,I love this the best my favorite game!!!!!! 💗💗💗💗👶🏿👶🏿👶🏿👶🏿👶🏿👶🏿👶🏿👶🏿👶🏿😍😍😍😍ţţţţţţţţţţ😘😘,5,22-03-2021,2.0.19433,1
184,2b6a5fa3-a3c3-4ce9-821f-484df4d46a6a,Hannu Suvanto,Works well,5,21-03-2021,4.2.2,1
185,8aa325f4-40b0-4324-a21e-00d026524896,vuokko viitiö,Why the danger past alarms are as shockingly scary loud as danger notices?,5,21-03-2021,2.0.0,-1
186,9688ddff-70d5-43c4-bc2b-acf28240fc6f,Lars Sjöträsk,"Too many useless notices. The application should have the option to choose which notifications to receive. At the moment, I can only turn off all the app's notifications from my settings, and then I can lose important information. Rasittavat piipityksestä pitäisi myös olla mahdollisuus päästä eroon tai edes saada Push notifikaatioita puhelimen omalla viestiäänellä.",3,10-03-2021,4.2.2,-1
187,93d79206-62f3-4263-b628-7a0e4d61678b,Mikael L.,"Kylää avun saa,mutta kaatuilee jatkuvasti.korjatkaa.",1,09-03-2021,4.2.2,0
188,9fbc2458-9b54-46b8-a833-a25750c4a13a,Ismo Nousiainen,ă̈ĭ̈v̆̈ă̈n̆̈ m̆̈ă̈h̆̈t̆̈ă̈v̆̈ă̈n̆̈ h̆̈y̆̈v̆̈ä̆̈ ĕ̈n̆̈ ŏ̈ŏ̈ t̆̈ŏ̈t̆̈t̆̈ă̈ k̆̈ă̈ĭ̈ t̆̈ĕ̈s̆̈t̆̈ă̈n̆̈n̆̈ŭ̈t̆̈ s̆̈ŏ̈ĭ̈t̆̈t̆̈ă̈ă̈ h̆̈ä̆̈t̆̈ä̆̈ p̆̈ŭ̈h̆̈ĕ̈l̆̈ŭ̈ŭ̈n̆̈ m̆̈ŭ̈t̆̈t̆̈t̆̈ă̈ s̆̈ĕ̈ v̆̈ă̈ĭ̈k̆̈ŭ̈t̆̈t̆̈t̆̈ă̈ă̈ t̆̈ŏ̈s̆̈ĭ̈ h̆̈y̆̈v̆̈ä̆̈l̆̈t̆̈ä̆̈!ŭ̈♡︎♡ ︎♡︎♡︎♡︎♡︎❤︎❤︎♥︎,2,02-03-2021,4.2.2,1
189,416c8296-b765-4799-bc38-a5348ffaaf8a,milo k,Luckily I haven't needed it yet.!,5,01-03-2021,4.2.2,1
190,5868ed31-2cc3-4868-8652-2aff23201bad,Marja-leena Barck,"Open, update",5,16-02-2021,4.2.2,0
191,f0525191-954e-4122-b6eb-05e69faf6ce3,Katriina Kurppa,"Really useful app! It is of the utmost importance that the application even recognizes nearby heartbeats. It would be great if the next update had more instructions (eg What to do when a person has a wound that bleeds a lot. Etc.) . However, the strange thing is that the app doesn't know where I am, even though the GPS is on. It's worth installing!",5,15-02-2021,4.0.3,1
192,0dbf039a-8785-4707-b499-a1fbca1ecfd0,Niila Rentola,Good,4,14-02-2021,4.2.1,1
193,c0849795-645a-44ab-a4d1-d46dc0693efe,Toni Räty,I haven't needed it in practice yet.,4,14-02-2021,4.2.1,0
194,4902a512-cb13-41b1-a97c-4cf24a82926e,Pia Jokinen,"Luckily I haven't had to use it, but the official announcements have arrived well.",4,13-02-2021,4.2.1,1
195,9861783e-ba11-476c-93a1-5733aa19482d,Henry P,112 is a good thing.,5,13-02-2021,4.2.1,1
196,f2bfc712-5470-4448-9aa7-2f719c5c66f9,Metalyo Man,The most important app on phones.,5,13-02-2021,4.2.1,1
197,803ec51a-9cd9-46a4-8f16-a31dd6a428c6,Kenneth Mariani-Cerati,"The phone's physical back button does not always work logically in the announcement menu when browsing traffic announcements, but closes of the application.",5,11-02-2021,4.0.3,0
198,9de79c2c-d7f6-4214-95d8-c1179af032f0,Jari Väisänen,"Now then, you could really do your beta testing somewhere else than with this hard software. I was about to drive into a ditch when the phone in the quiet car suddenly starts screaming at full volume. Based on my previous experience, I am seriously considering deleting the entire application.",3,11-02-2021,4.0.3,-1
199,96a14295-98e3-411c-971f-8b991f209b32,Saku Pihlman,Works well and is nice:),1,11-02-2021,4.0.3,1
200,e0e8e051-7bc4-4b91-baff-8dc0e7e14767,Laura :P,"Development idea: operators' outages could be a bit quieter, especially the announcement of the end of the outage in the middle of the night.",5,08-02-2021,4.0.3,0
201,2ba89832-340b-4416-8f07-306c5c48ce6f,Johan Ruskeepää,Working!,3,08-02-2021,4.0.3,0
202,9c1a8950-e21d-4b06-bd10-a3ad4e733953,Matti Penttinen,All emergency notifications Telia connection problems. Is this just Telia's information platform?,3,06-02-2021,4.0.3,-1
203,b0135e94-d9c6-4fd6-a625-8674ac5ffda4,atte h,"Otherwise, a good application, but it wakes me up at night because of useless information (e.g. outage in Telia's network). The idea of ​​emergency notification is lost if you have to turn off the app's notifications.",2,02-02-2021,4.0.3,-1
204,960d97ba-ea93-47e3-a2d5-d5712caadf86,Pauli Suikka,Rupes last night screams at 2:00 a.m. warning about some text message interruption do not disturb over the status... Can't find a notification setting/mute in the app so it should be removed,4,01-02-2021,4.0.3,-1
205,2cb301fd-06f8-4c6a-a038-17c88ae24768,Sisu,Not yet,1,27-01-2021,4.0.3,0
206,9da4d84f-f769-4309-9bc3-93d8052faec1,seppo peterzens Peterzens,"Good: if you need to call for help and the app can easily find phone numbers for health care. Bad: traffic announcements cannot be deleted and are not even in chronological order. The volume of the notification sound cannot be affected, at least on my phone. The sound is on if you want notifications to come. And I notice from these evaluations that the developer of the application has no interest in responding and the application is hardly even being developed.",5,27-01-2021,4.0.3,1
207,e508a5b4-18f7-4e35-9af2-8cd1909957bb,VK,"The information is not in chronological order, and the old ones cannot be deleted.",3,27-01-2021,4.0.3,0
208,f7b219f9-a8c8-4115-8f89-fbd1224b0c01,EE Kyllästinen,Good and necessary,2,25-01-2021,4.0.3,1
209,0cd18dae-2eb7-45fc-9337-b1d96b01bb6f,Veijo Antero Määttänen,"Other than that, yes, but completely wrong during the traffic announcements..",5,21-01-2021,4.0.3,-1
210,3dbb6087-66da-445b-a5ad-b0d42379205e,Juha Ylinen,No experience,2,21-01-2021,4.0.3,-1
211,f919ce82-f0c1-402d-b776-2c6c3238815b,Ulla Karppila,I could put the information in order and preferably for the order to be selected.,5,19-01-2021,4.0.3,0
212,8b52c9d1-8c27-4404-bc11-e88d2e1b72b1,Esa Honkanen,"Why show traffic announcements even though it is prohibited in the settings? Still, the alarm sounds and announcements hang on the lists for more than 10 days. Would it be possible to get guidance on the matter? Thank you.",4,15-01-2021,4.0.3,1
213,3857d7d6-3947-4fd2-9d0d-13ae4ccee7c5,Googlen käyttäjä,Good and cheap life insurance and always with me,4,11-01-2021,4.0.3,1
214,f8423075-a3c7-4bb7-bbda-889093ccb524,Vesa Liimatainen,"I haven't had to use it, so I don't know",5,09-01-2021,4.0.3,0
215,a3306aba-ce02-4ddf-b6d8-474c116ec46e,Miisa Virtanen,This is a really useful application as it also has positioning so you can make a report if there is an emergency at sea or if you are lost.,5,15-12-2020,4.0.3,-1
216,d950e849-b880-4395-b64a-0137e2a9157e,Esa Karvinen,Help is available whenever you need it ,4,14-12-2020,4.0.3,1
217,d9c660e2-e4d0-44c7-b8f5-99e7bcb1bbe7,Saija Keränen,Good.,5,13-12-2020,4.0.3,1
218,8473e806-0173-4872-8d9a-c87865643207,Vaido Lindgren,Old notifications cannot be deleted.?,5,11-12-2020,4.0.3,0
219,fbc0ba53-ff20-4659-80f7-ea6858ff0e8e,Jari Laitinen,"Important for the elderly, and important.",4,06-12-2020,4.0.3,1
220,d20e0482-39fd-4d81-a52a-0b75bea88ccc,Eila Heino,Necessary,4,06-12-2020,4.0.3,0
221,d709d05d-5792-4afd-9adb-a7e48d902983,Pirjo Hautasaari,Very good application helps in emergency situations,5,05-12-2020,4.0.3,1
222,4172929d-b2be-4f03-b173-27957ddd2f7f,Korkkirotta,0/5 fucking onion,5,03-12-2020,4.0.3,0
223,ce31a928-5e1b-4b16-b695-0fd3d9b926cd,A,"Really necessary, like this for a middle-aged person, I recommend it",1,03-12-2020,4.0.3,1
224,afce24d5-24fd-4628-a9b5-0bc6bc38e2c5,Risto Hintikka,Works well,5,22-11-2020,4.0.3,1
225,a341a750-b989-4fe6-8852-7cfad94604a4,Ari Malmila,"Very good, help where you're moving, 😍😍😊😊.",5,11-11-2020,4.0.3,1
226,3625d0cd-4db7-4cc4-a769-88c9873ff109,Veli-Matti Vuohela,No experience,5,31-10-2020,4.0.3,-1
227,7372684e-b5ad-49c7-b5c0-d958a2e25444,Marja Niva,"My experience with this app is that no one answered even though I called for at least 7 minutes, when I finally gave up and called on the phone, they answered immediately. An assistant would have been useful when there was almost no vision due to the emergency, luckily the place was known, and I learned in my head that you shouldn't trust technology with your life. It's been a while, but I thought I'd comment when I remembered.",5,29-10-2020,2.0.19433,-1
228,1277838e-d15d-4af6-8b0e-37fddadd43b1,Mauno Virtanen,🗣️ Good app 👍,1,27-10-2020,4.0.3,1
229,9ee53afc-11da-464a-b418-3d2f3833b02a,Jari Jokinen,"All in all, an unhappy app: There's no way to mute the sound when it's not needed. For example, in the morning, the device literally screamed like a fire siren when something was wrong with Telia's network. Why do Elisa users have to be scared awake by something that has nothing to do with them? The worst thing was after a couple of hours there was an equally loud cry that the situation was over.. What does it matter??",5,26-10-2020,4.0.3,-1
230,1d93dec4-95de-4c6a-8d49-b638cd9b1b9e,Raimo Kuortti,Very good👍,1,22-10-2020,4.0.3,1
231,e4d0d0b2-25f0-4c04-9bf4-3d4770b413bb,Voitto Repo,"Unfortunately, it shows the siain in the wrong place",5,20-10-2020,4.0.3,-1
232,c8c57f70-11c1-4299-8c74-8df8365a7557,joni leppänen,Important numbers,1,08-10-2020,4.0.3,1
233,e27a68a6-bd59-4f0f-8d22-918e3e87ec2d,Eino ja Irmeli Saarijärvi,"For the first time the test danger information came through. In the past, there have been no warnings or any other danger notices.",5,07-10-2020,4.0.3,-1
234,0cea2967-0e22-4833-91db-8ea0b9dfa4aa,Markus P.,"Doesn't download e.g. the heart attack list, even though the location is on.",5,07-10-2020,4.0.3,1
235,5b771825-6eb3-4a0f-9599-12ffeccfc4b9,Heidi Pohjoisaho,Excellent,3,07-10-2020,4.0.3,1
236,a7acf33c-4f10-490f-9496-c77b136fe565,Anita,"WARNING! The correctness of the positioning and the positioning speed should be tested with this application before this is needed in a real situation! Otherwise, the application may do more harm than good. E.g. Samsung Galaxy A40: if the ""Location"" setting is: ""allow only when the application is in use"", the coordinates always show approx. 2 to 5 km wrong. Otherwise, positioning is updated much more slowly than with navigation applications. Older versions are faster. That is, version 4.0.3 is too heavy.",5,06-10-2020,4.0.3,-1
237,2628cc91-da79-432d-8e41-2bee67dd6ed9,tatu kantola,Good support.,2,02-10-2020,4.0.3,1
238,3e6217b0-9dcb-4ff3-8534-e8ec588041ed,Kari Kilpala,"In the morning, a warning message had come to my residential area about life-threatening smoke and that it would be a good idea to turn off the air conditioning. The fire place was maybe 1.5 km away as the crow flies. The application had not announced anything about it. I wondered why there is a horrible cart at home that picks up the nose. When I looked out, it started to dawn, when even in the dark I could see that every place was covered in smoke. The application therefore did not report the danger bulletin and shows that the fire site would be 7061.1 km away. Where's the problem?",5,27-09-2020,4.0.3,-1
239,cb6b0a8c-4147-4032-ad4a-40fa0cc824c9,S,VERY annoying when there are some pointless announcements all the time!!!,1,25-09-2020,4.0.3,-1
240,0d1d3ee0-69e1-4d64-a0fd-54067a163293,Meitsi Niminen,I haven't needed to use it yet and I hope it's a good application with a little use,3,22-09-2020,4.0.3,1
241,0aee3107-4efa-4fc8-8852-37c2a8e8c85a,Vesa Laatikainen,I recommend it 😂😙❤️😍🐝🌲🌹🏡🦃🦀🌱🌵🐸😘🌳😊💝💝♥️😉 🤣♥️♥️🌍🌎🌏🌐🗺️,5,16-09-2020,4.0.3,1
242,002a9335-a8aa-427b-8f14-f3af04724f2f,Pasi Eskelinen,I haven't called yet,5,14-09-2020,4.0.3,0
243,69f313c9-3e1f-4374-8375-97a7c5ab5c27,Mico Miettinen,Excellent,5,12-09-2020,4.0.3,1
244,7751c8f5-9411-42a1-ae69-904bb48eedd3,Keijo Koivula,Good,5,11-09-2020,4.0.3,1
245,6bea4177-46b6-48e2-acd4-dea60e168e65,Birgitta Tervonen,"I thought this was a hairy kebab shop, and I asked if I could have a pizza without hair. They started yelling at the phone and the phone was closed. .",4,01-09-2020,4.0.3,0
246,b132b828-c366-4f5f-8294-b6330aaadedb,Leeviシ,Handy application.,1,31-08-2020,4.0.3,0
247,487be77a-f34d-4807-8108-c6495593d9f6,Erja Valtonen,Help behind the click,4,30-08-2020,4.0.3,1
248,360fe0a8-8e26-4d02-b2f0-596adbc5377b,arto hilden,doesn't show the exact location even though it is advertised as such,5,30-08-2020,4.0.3,0
249,002db101-32ee-4f17-8b88-c20d518856da,siiri kalliokoski,The emergency number is the one that is important to the sick and to others,2,28-08-2020,4.0.3,-1
250,ede8a5b8-4bb5-4e37-8f39-a1c0579a4bc4,Marja Saviaro,Ok.,5,21-08-2020,4.0.3,0
251,00957d3f-5369-4744-9305-293aec15a652,Seppo Toimitusjohtaja Kurki,🇫🇮🇫🇮🇫🇮🇮🇮🇮🇮🇮🇮🇮🇫🇮👍👍 👍👍👍👍,4,14-08-2020,4.0.3,0
252,b6b960ee-1079-4d9d-80cc-e4f696601f30,Maarit Kurttio (Maatykki),Works,5,09-08-2020,4.0.3,0
253,7c9b7db1-5382-4a5d-89e6-4eec121e8a3f,Markku Pentikäinen,Let's see if it works if needed...,1,09-08-2020,2.0.19433,0
254,28cc992e-e8aa-4c94-81c8-09ca3f6b2dce,Rauni Sivula,Safe,1,08-08-2020,4.0.3,1
255,51d6ffea-78d2-415f-a8dd-36a3618d023e,Eemil Puttonen,Very useful app.,5,05-08-2020,4.0.3,1
256,3b1fa45b-74ab-4736-904b-8acf7579ede3,Maria Merikivi,Good,5,02-08-2020,4.0.3,1
257,aaf3a3d3-3d1e-460b-8881-c14f28556ccf,Vesa Hannila,Ok,5,29-07-2020,4.0.3,1
258,106837d6-35b6-4944-a34b-adc1dc46a0a6,Kari Koski,Good JJ KKK KKK Nn Kkkk,5,25-07-2020,4.0.3,1
259,21d0a256-e467-4332-aca0-2479ba09860c,niina törmälehto,👍,5,22-07-2020,4.0.3,0
260,0061b383-dfd7-42b4-9df1-cb35a7aa97e1,Maryan Kostoski,ok,5,22-07-2020,4.0.3,1
261,944ddc0c-865c-4fa8-a6bf-9a2ed97707bf,tino vilhunen,Good I beat Turrin and the ambulance picked him up the police came to the scene almost immediately and I got the hero award 😁👍 ,5,22-07-2020,4.0.3,1
262,8410169d-01f2-4d21-88de-338d6c0d92b5,jonne, Handy app if there's an emergency! Points to whoever came up with the idea. =D,5,17-07-2020,4.0.3,1
263,2e38e4cc-bca9-40be-9ad4-85ba48a5486f,Julius Välipakka,Really good stuff.,5,16-07-2020,4.0.3,1
264,797398d7-2966-45e9-9a4d-c6b8d9667626,Ari Keskitalo,"The positioning topped it all off! In addition, emergency numbers for almost all emergencies, so something for everyone. You don't even need to know the exact address at the rental house, the USA/EU knows.",5,15-07-2020,4.0.3,-1
